time,Open,High,Low,Close,tick_volume,spread,real_volume,MA,ATR
1764182700,4167.41,4168.16,4165.19,4166.79,2127,18,0,4161.463,3.599285714285543
1764183000,4166.8,4167.28,4164.63,4165.55,1816,18,0,4162.1325,3.4642857142855195
1764183300,4165.62,4168.29,4164.57,4167.19,1510,18,0,4162.7485,3.372857142856966
1764183600,4167.22,4167.81,4166.53,4166.65,1121,18,0,4163.295,3.041428571428501
1764183900,4166.67,4168.3,4166.09,4166.36,1459,18,0,4163.78,2.8935714285713794
1764184200,4166.5,4167.58,4165.12,4165.92,1384,18,0,4164.1305,2.714285714285649
1764184500,4165.94,4168.14,4165.15,4167.56,1189,18,0,4164.4805,2.6949999999999688
1764184800,4167.56,4169.92,4167.36,4169.68,1261,18,0,4164.860500000001,2.7078571428571974
1764185100,4169.51,4169.64,4166.95,4167.87,1343,18,0,4165.211,2.7192857142858236
1764185400,4167.86,4168.98,4166.93,4168.8,1307,18,0,4165.557,2.6285714285715067
1764185700,4168.89,4168.94,4165.73,4168.78,1439,18,0,4165.725,2.710000000000101
1764186000,4168.78,4169.12,4167.86,4168.83,1226,18,0,4165.9695,2.595714285714426
1764186300,4168.88,4169.59,4167.6,4167.97,1128,18,0,4166.2165,2.556428571428699
1764186600,4168.08,4168.63,4166.47,4168.5,1371,18,0,4166.523,2.44285714285726
1764186900,4168.53,4168.57,4165.75,4167.22,1336,18,0,4166.6885,2.432142857142935
1764187200,4167.24,4169.51,4167.12,4168.99,1187,18,0,4167.0045,2.4135714285715557
1764187500,4169.0,4170.3,4168.1,4168.6,1381,18,0,4167.3265,2.305000000000096
1764187800,4168.56,4171.73,4167.97,4171.09,1810,18,0,4167.727499999999,2.482142857142857
1764188100,4171.11,4171.29,4169.48,4170.06,1407,18,0,4167.9915,2.4535714285714545
1764188400,4170.01,4170.7,4168.07,4168.41,1612,18,0,4168.040999999999,2.465714285714317
1764188700,4168.45,4169.63,4167.08,4167.96,1634,18,0,4168.0995,2.4342857142857093
1764189000,4167.95,4168.76,4159.32,4159.76,2513,18,0,4167.8099999999995,2.9257142857142884
1764189300,4159.78,4163.82,4158.42,4161.96,2364,18,0,4167.5485,3.1192857142856547
1764189600,4161.76,4162.81,4158.52,4159.4,1667,18,0,4167.186,3.2792857142857037
1764189900,4159.33,4160.74,4158.08,4160.49,1542,18,0,4166.8925,3.2399999999999767
1764190200,4160.51,4163.35,4160.5,4163.22,1391,18,0,4166.757500000001,3.3535714285714158
1764190500,4163.23,4165.36,4162.98,4164.68,1277,18,0,4166.6135,3.381428571428582
1764190800,4164.7,4168.7,4164.66,4167.01,1125,18,0,4166.4800000000005,3.5157142857143038
1764191100,4167.01,4167.28,4164.27,4164.5,1310,18,0,4166.311500000001,3.5292857142857037
1764191400,4164.5,4167.0,4164.11,4166.82,1063,18,0,4166.2125,3.5649999999999897
1764191700,4166.84,4167.74,4166.24,4167.51,963,18,0,4166.149,3.515000000000003
1764192000,4167.61,4169.83,4167.03,4167.12,955,18,0,4166.0635,3.4464285714286365
1764192300,4167.06,4168.37,4166.22,4167.51,1005,18,0,4166.0405,3.4707142857142963
1764192600,4167.45,4168.22,4166.0,4167.44,1157,18,0,4165.9875,3.441428571428592
1764192900,4167.46,4167.48,4166.31,4166.9,1026,18,0,4165.9715,3.342857142857091
1764193200,4166.89,4167.29,4162.54,4163.62,1418,18,0,4165.703,3.0078571428570546
1764193500,4163.67,4165.49,4163.37,4163.92,1276,18,0,4165.469,2.7735714285713584
1764193800,4163.93,4166.21,4163.18,4163.38,1189,18,0,4165.083500000001,2.683571428571343
1764194100,4163.37,4164.16,4162.66,4163.4,1581,18,0,4164.7505,2.6007142857142105
1764194400,4163.36,4164.91,4161.41,4163.92,1243,18,0,4164.526,2.647142857142756
1764194700,4163.96,4166.02,4162.92,4165.31,1301,18,0,4164.3935,2.6985714285713454
1764195000,4165.28,4165.82,4163.14,4164.45,1201,18,0,4164.628,2.6014285714284466
1764195300,4164.49,4165.69,4164.38,4164.86,1148,18,0,4164.772999999999,2.479999999999888
1764195600,4164.88,4167.49,4164.79,4167.05,1176,18,0,4165.1555,2.4664285714284233
1764195900,4167.02,4167.1,4165.13,4165.26,1397,18,0,4165.394,2.49999999999987
1764196200,4165.29,4166.79,4164.12,4165.79,1862,18,0,4165.5225,2.490714285714148
1764196500,4165.84,4167.14,4165.55,4166.24,1470,18,0,4165.6005000000005,2.4507142857141844
1764196800,4166.25,4167.48,4166.11,4166.54,1516,18,0,4165.576999999999,2.3899999999998727
1764197100,4166.55,4167.3,4164.08,4164.72,1388,18,0,4165.588,2.536428571428522
1764197400,4164.73,4165.13,4161.87,4161.91,1971,18,0,4165.342500000001,2.4299999999999664
1764197700,4161.98,4164.71,4161.87,4164.1,2124,18,0,4165.172,2.4814285714285558
1764198000,4164.12,4164.2,4162.41,4163.5,844,18,0,4164.991,2.392857142857143
1764198300,4163.49,4163.97,4162.26,4163.68,586,18,0,4164.7995,2.4078571428571456
1764198600,4163.71,4163.9,4162.92,4163.44,545,18,0,4164.5995,2.2278571428571143
1764198900,4163.43,4163.72,4162.29,4163.0,550,18,0,4164.404500000001,2.108571428571395
1764199200,4162.93,4163.24,4162.46,4162.96,558,18,0,4164.371499999999,1.972857142857135
1764199500,4162.99,4164.81,4162.93,4163.89,625,18,0,4164.37,2.0135714285714648
1764199800,4163.86,4164.94,4163.11,4164.93,554,18,0,4164.4475,1.9514285714286157
1764200100,4164.95,4166.88,4164.9,4166.76,500,18,0,4164.6155,1.952142857142917
1764200400,4166.85,4167.38,4162.82,4164.59,730,18,0,4164.648999999999,2.0871428571429402
1764200700,4164.66,4165.71,4163.89,4164.38,805,18,0,4164.6025,2.1035714285714806
1764201000,4164.41,4164.66,4163.17,4164.18,646,18,0,4164.589000000001,2.1121428571429015
1764201300,4164.18,4164.18,4163.13,4163.75,381,48,0,4164.5335000000005,1.9571428571428962
1764205200,4162.34,4165.79,4162.34,4164.79,199,18,0,4164.4205,1.970714285714296
1764205500,4164.78,4168.35,4164.78,4168.32,531,18,0,4164.5735,2.022857142857187
1764205800,4168.27,4168.62,4166.69,4166.76,607,18,0,4164.622,2.0328571428572104
1764206100,4166.81,4168.21,4166.58,4167.62,425,18,0,4164.691,2.02714285714293
1764206400,4167.63,4168.25,4166.79,4167.18,297,18,0,4164.723,2.061428571428678
1764206700,4167.14,4167.29,4163.55,4164.19,775,18,0,4164.6965,2.2264285714286416
1764207000,4164.19,4164.52,4162.46,4163.51,868,18,0,4164.7765,2.31785714285726
1764207300,4163.5,4163.72,4162.98,4163.19,737,18,0,4164.731000000001,2.2364285714287298
1764207600,4163.2,4165.03,4162.67,4164.96,647,18,0,4164.804,2.274285714285855
1764207900,4164.96,4167.61,4164.95,4167.49,663,18,0,4164.9945,2.322857142857239
1764208200,4167.52,4167.9,4165.17,4166.33,632,18,0,4165.139,2.1921428571428936
1764208500,4166.33,4167.16,4164.52,4164.72,665,18,0,4165.225,2.2507142857143014
1764208800,4164.68,4165.72,4163.64,4164.51,959,18,0,4165.3025,2.292857142857169
1764209100,4164.5,4165.99,4162.17,4165.85,999,18,0,4165.400500000001,2.490714285714278
1764209400,4165.88,4166.98,4164.44,4164.8,735,18,0,4165.394,2.4257142857142884
1764209700,4164.81,4165.48,4163.44,4164.18,460,18,0,4165.265,2.3164285714285273
1764210000,4164.19,4165.74,4163.73,4165.54,369,18,0,4165.3125,2.3221428571428078
1764210300,4165.44,4166.85,4165.27,4165.92,383,18,0,4165.3895,2.3185714285713663
1764210600,4165.99,4166.61,4165.29,4165.46,510,18,0,4165.4535,2.308571428571343
1764210900,4165.47,4165.89,4164.3,4165.11,438,18,0,4165.5215,2.1549999999999403
1764211200,4165.1,4166.11,4164.67,4165.5,502,18,0,4165.557,2.110714285714169
1764211500,4165.54,4165.58,4161.71,4162.91,672,18,0,4165.2865,2.33428571428554
1764211800,4162.93,4163.49,4162.1,4163.1,793,18,0,4165.103499999999,2.264999999999808
1764212100,4163.12,4164.89,4162.33,4164.33,1063,18,0,4164.939,2.2578571428569894
1764212400,4164.33,4165.21,4161.84,4162.12,2204,18,0,4164.686,2.3035714285712987
1764212700,4162.11,4162.22,4157.59,4157.68,1733,18,0,4164.3605,2.4457142857142053
1764213000,4157.69,4160.22,4156.52,4157.36,1785,18,0,4164.053,2.561428571428483
1764213300,4157.34,4158.9,4150.28,4150.62,2733,18,0,4163.424499999999,2.904285714285639
1764213600,4150.64,4152.9,4148.44,4149.98,2457,18,0,4162.6755,3.041428571428501
1764213900,4150.04,4153.74,4148.77,4153.47,2076,18,0,4161.9745,3.2507142857141713
1764214200,4153.47,4156.26,4152.09,4154.82,1688,18,0,4161.398999999999,3.4049999999998755
1764214500,4154.8,4156.41,4151.54,4153.26,1983,18,0,4160.825999999999,3.6399999999998727
1764214800,4153.31,4154.58,4152.2,4152.2,1842,18,0,4160.2105,3.715714285714187
1764215100,4152.19,4153.33,4149.83,4151.06,1753,18,0,4159.471,3.852142857142748
1764215400,4151.05,4152.15,4148.58,4149.59,1657,18,0,4158.710499999999,4.004285714285613
1764215700,4149.63,4154.15,4149.63,4154.01,1668,18,0,4158.201999999999,4.050714285714158
1764216000,4154.0,4154.81,4150.88,4154.24,1805,18,0,4157.637000000001,4.232142857142792
1764216300,4154.24,4155.99,4153.93,4154.64,1646,18,0,4157.072999999999,4.1964285714284415
1764216600,4154.63,4155.21,4151.54,4152.85,1427,18,0,4156.4425,4.217857142857026
1764216900,4152.77,4154.3,4152.5,4152.87,1372,18,0,4155.8305,4.015714285714174
1764217200,4152.81,4154.03,4151.83,4152.34,1033,18,0,4155.1725,3.908571428571317
1764217500,4152.36,4152.89,4149.36,4152.66,1587,18,0,4154.66,3.5449999999999426
1764217800,4152.67,4152.67,4149.22,4151.06,1360,18,0,4154.058,3.47285714285707
1764218100,4151.07,4154.68,4150.72,4153.97,1026,18,0,4153.54,3.4007142857142623
1764218400,4153.98,4154.34,4151.37,4152.71,1595,18,0,4153.0695,3.3149999999999897
1764218700,4152.96,4154.46,4148.58,4148.58,1401,18,0,4152.614500000001,3.3871428571428623
1764219000,4147.94,4148.81,4145.09,4147.01,1707,18,0,4152.097,3.4828571428571586
1764219300,4146.69,4146.69,4144.36,4145.26,1583,18,0,4151.829,3.3992857142857247
1764219600,4145.22,4147.15,4144.05,4146.19,1501,18,0,4151.639499999999,3.365714285714278
1764219900,4146.2,4147.45,4145.82,4146.69,1075,18,0,4151.300499999999,3.159285714285748
1764220200,4146.68,4149.06,4145.82,4148.22,1157,18,0,4150.9705,3.1100000000000625
1764220500,4148.3,4150.05,4147.82,4150.05,960,18,0,4150.81,3.1221428571429897
1764220800,4150.04,4150.37,4149.05,4149.51,1145,18,0,4150.675499999999,2.9542857142858208
1764221100,4149.5,4150.06,4147.44,4147.94,1173,18,0,4150.5195,3.0128571428572934
1764221400,4147.93,4149.27,4146.6,4148.47,1083,18,0,4150.4635,3.0464285714287405
1764221700,4148.44,4148.9,4146.5,4146.9,948,18,0,4150.108,2.9657142857143817
1764222000,4147.0,4149.54,4146.65,4147.69,1170,18,0,4149.7805,2.925714285714418
1764222300,4147.71,4148.21,4145.72,4147.1,1114,18,0,4149.4035,2.8207142857144
1764222600,4147.16,4148.5,4146.4,4147.74,722,18,0,4149.147999999999,2.7585714285715506
1764222900,4147.76,4149.61,4146.96,4147.13,1179,18,0,4148.861,2.5278571428572314
1764223200,4147.06,4147.56,4144.5,4144.6,1238,18,0,4148.474,2.4807142857143845
1764223500,4144.65,4146.14,4142.44,4144.55,1388,18,0,4148.068499999999,2.5785714285715846
1764223800,4144.45,4147.0,4144.01,4147.0,803,18,0,4147.8655,2.570714285714465
1764224100,4147.01,4147.92,4146.63,4147.04,1031,18,0,4147.519,2.5464285714287405
1764224400,4147.17,4147.89,4146.12,4147.62,1037,18,0,4147.264499999999,2.4414285714287223
1764224700,4147.63,4149.61,4147.56,4149.47,1007,18,0,4147.308999999999,2.4285714285714937
1764225000,4149.46,4152.71,4149.46,4152.09,1121,18,0,4147.563,2.566428571428657
1764225300,4152.09,4154.26,4152.09,4154.19,695,18,0,4148.0095,2.534285714285748
1764225600,4154.2,4154.43,4151.31,4151.99,1336,18,0,4148.2995,2.566428571428592
1764225900,4151.97,4154.36,4151.46,4153.11,1246,18,0,4148.6205,2.6021428571428777
1764226200,4153.1,4153.59,4149.03,4149.3,1361,18,0,4148.6745,2.7214285714285973
1764226500,4149.28,4152.48,4149.28,4150.47,776,18,0,4148.6955,2.7721428571428857
1764226800,4150.44,4152.8,4150.44,4152.47,745,18,0,4148.8435,2.79071428571433
1764227100,4152.57,4152.83,4151.29,4152.4,979,18,0,4149.0665,2.711428571428639
1764227400,4152.39,4154.52,4152.33,4152.67,1242,18,0,4149.2765,2.6492857142857895
1764227700,4152.65,4153.15,4150.39,4151.6,984,18,0,4149.5115000000005,2.582142857142831
